name,total_score,duty,work_state,date,title,pros,cons,wish,like
코스콤,width:100%;,인사/총무,전직원,2016. 04. 21,"
BEST
      ""사기업과는 다른 좋은 분들이 많아요~ 업무도 수월한편이예요 연봉이 많이 작아요..""
    ","
칼퇴근 대부분 할수있고 좋은 분들이 많아요~점심시간도 길고 업무 수월하고요~
","
연봉이 많이 작고, 경험쌓기에는 좋지못해요.업무를 더 배우고싶어도 많이 주어지지 않아요.
","
상사분은 정말 대부분 좋으신데 가끔 거리를 많이 두시고 정직원과 다르게 대하는분들이 있어요
", 0 
코스콤,width:40%;,IT/인터넷,전직원,2016. 04. 05,"
BEST
      ""여기저기 알려진 소문보다는 그냥 그렇다고 할 수 있는 기업""
    ","
금융 전산(특히 주식시장)에 관련해서는 국내 최고의 기업. 그 나름대로의 커리어를 쌓아가기엔 완벽한 곳. 여기저기 새 사업거리를 찾으려고는 노력하는 편. 거래소 자회사지만 거래소-갑,코스콤-을 위치 정도는 아니므로 그건 걱정 안 해도.
","
부서마다 다르지만 시장 개장 전인 8시~8시30분 사이로 출근해야. 프로젝트 있거나 사고 터지면 새벽 야근 불사, 주말 반납 기본. 일이 편하다고는 말할 수 없음.  정부에서 공기업 까대는 바람에 연봉, 복지 약간 축소 당함.. 현재는 공기업 탈피했다고 하나 정부 입김이 아직도 회사에 영향을 끼치는 건 사실. 금보원으로 인원 떨어져 나간 것이 그 예.금융 전산이기 때문에 비교적 전산 쪽에 집중하고 싶은 이들에게는 비추. 기본적으로 금융 관련 지식에 대한 꽤나 높은 이해도를 요구. 금융에 관심, 흥미 없다면 일이 재미없을 수도 있음. 수직, 경직된 문화. 타기업 대비 인사적체 심한 편.
","
근본적으로 수직적이고 경직된 기업 문화를 바꿀 필요가 있음. 물론 알고는 계실텐데 노력한다고 해서 금융업 특성상 보수적인 문화가 얼마나 바뀔지는 미지수...
", 7 
코스콤,width:80%;,IT/인터넷,전직원,2016. 01. 21,"
BEST
      ""업계 슈퍼갑 일은 힘들지만 무시할 수 없는 위치가 연봉 정규직과 비정규직 차이가 심함""
    ","
기업규모가 크고 갑으로 일하는 경우가 많음 높은 연봉 안정된 고용
","
야근 주말출근 가리지않음 회식 많음 평일 낮에도 반주할 정도 상하관계 경직
","
직장집중이 너무 심해 개인생활이 없음 사실상 가정을 버리다시피해야하는 구조
", 4 
코스콤,width:100%;,IT/인터넷,전직원,2015. 11. 17,"
BEST
      ""금융공기업, 신의 직장에서 안정적인 여의도 라이프를 즐길 수 있다""
    ","
국내 최고의 금융IT기업안정적인 삶자부심한국거래소라는 든든한 우군사내식당이 매우 맛있음
","
정체되어 있는 인력첫직장으로 간다면 매너리즘에 빠질수도
","
신입사원을 많이 채용하여 정체된 인력 구조에 활력을너무 높은 진입 장벽
", 1 
코스콤,width:80%;,IT/인터넷,현직원,2015. 09. 02,"
BEST
      ""한국거래소의 전산업무를 수행하는 IT자회사""
    ","
1) 금융공기업 수준의 임금을 받고,2) 워라밸이 괜찮은 편이며,3) 증권거래업무의 백오피스가 어떻게 수행되는지 알 수 있음
","
호봉제로 운영되기 때문에 신입으로 들어올 경우, 아무리 능력있는 사람이라고 하더라도 층층시하 생활을 할 수 밖에 없음
","
본인이 재직 중인 회사의 업무에 대해서 제대로 이해하고 지시하였으면 좋겠음
", 2 
코스콤,width:60%;,IT/인터넷,현직원,2015. 08. 04,"
BEST
      ""복지가 점점 추락하고 있는 정체성위기의 회사...나름의 자기계발을 하지않는다면 매너리즘에 빠진 중년으로 추락할 수도 있으니 경계할것.""
    ","
좋은 직장인것은 맞으나 여러가지 비합리적인 의사결정이 문제임
","
업무의 진취의식 부족. 상하 위계질서의 강요. 고령화에 따른 분위기 정체
","
경영진은 개인의 사라사욕만 충족시키기 위해 일하기보다 회사의 앞날을 걱정해야한다. 앞날이 심하게 걱정됨...
", 2 
코스콤,width:100%;,IT/인터넷,전직원,2015. 06. 15,"
BEST
      ""동종업계 최고연봉 및 복지를 자랑하며, 안정적인 직장임""
    ","
동종업계 최고연봉 및 최고복지를 지원하며, 안정적인 직장임
","
인사적체, 평균 근속연수가 많고, 군대문화가 있음
","
IT 업무가 주를 이루나, IT 에 해박한 지식을 갖고 있는 경영진이 부족함
", 1 
코스콤,width:80%;,IT/인터넷,전직원,2015. 06. 13,"
BEST
      ""증권에 관한 모든데이터를 가진 회사""
    ","
금융 it 회사로 it 직원이 인정받는 회사
","
업무에 대한 책임감 및 스트레스가 높음
","
.
", 1 
코스콤,width:100%;,IT/인터넷,전직원,2015. 05. 30,"
BEST
      ""금융권 IT 인프라 구축, 높은 수준의 복리후생""
    ","
만족스런 근무 강도와 높은 연봉 수준
","
일을 열심히 하는 직원이 많지 않음. 직원 20%가 회사 전체의 일을 하는 구조.
","
안정 보다 변화와 혁신을 추구하는 기업이 되었으면 좋겠음
", 2 
코스콤,width:100%;,IT/인터넷,전직원,2015. 04. 04,"
BEST
      ""증권분야에서 최고의 인프라환경에서 일할 수 있고 일명 신의직장이라고 할 수 있는 회사임""
    ","
다양한 복지와 일의 압박이 없고, 자유스러운분위기에서 일할 수 있음
","
직급이 있을수록 워낙 정치적이고 속내를 알 수 없음
","
눈앞의 이익만을 추구하는 회사가 아닌 정보보호분야에도 관심을 가지고, 경영 마인드를 바꿔줬으면 함(보안은 아무리 노력해도 한순간의 방심으로 모든것을 잃을 수 있음)
", 1 
코스콤,width:100%;,IT/인터넷,현직원,2015. 03. 06,"
BEST
      ""안정적인 직장을 원하신다면 추천""
    ","
IT기술과 더불어 금융지식을 쌓을 수 있음.  일과 삶의 균형이 있음 공기업에서 해제됐지만 공기업이라고 생각해도 무방. 하지만 연봉은 대기업수준
","
어떤 창의적이고 새로운업무를 생각한다면 No
","
화이팅
", 1 
코스콤,width:40%;,디자인,전직원,2015. 01. 30,"
BEST
      ""정규직으로 간다면 추천, 비정규직으로 간다면 비추천코스콤의 일은 비정규직과 업체가 다 합니다. UX의 전문적 팀이 없음. 회사는 필요로 하지만 팀을 만들 생각은 없는 듯.. 업체 쓰면 된다 생각함""
    ","
연봉은 좋아요 . 정직이면 평생 다녀야죠.. 비정규직이 일 다해주는데 안다닐 이유 없음
","
차별이 없다 하지만 차별이 많은 회사 , 평균연봉 1억에 비해 직원들이 일을 너무 안함
","
딱히 바란다고 해결될거 같진 않지만, 정말 일을 잘하는 사람한테만 평가를 잘 주세요.
", 1 
코스콤,width:80%;,IT/인터넷,현직원,2015. 01. 09,"
BEST
      ""괜찮은 회사입니다. 일반직에 한해서, 기술직은 비추""
    ","
칼출근칼퇴근다양한 복지괜찮은 연봉유연한 분위기
","
정부의 공공기관 방만경영 정상화로 인해 줄어든 복리후생
","
회사 내 직군 통일화 바랍니다.
", 2 
코스콤,width:60%;,경영/기획/컨설팅,현직원,2014. 12. 27,"
BEST
      ""과거에는 최고의 직장이었으나 현재는 회사의 미래가 불투명한 상태.. 일부 포지션을 제외하고는 커리어적으로 발전하긴 어려움""
    ","
워크밸런스를 유지할수 있음  업무 강도에 비해 고연봉에 속함
","
사내문화가 세련되지 못함. 핵심경쟁력은 점점 떨어지고 있는 상태. 회사의 미래가 불투명.
","
전면적인 구조조정이 필요할듯함
", 4 
코스콤,width:60%;,IT/인터넷,현직원,2014. 12. 12,"
BEST
      ""금융업이 자신의 적성과 맞다면 추천드립니다. 다만 개발 및 다양한 관심분야를 가지신 분들이라면좀더 진취적인 곳이 어울릴것 같습니다.""
    ","
IT기술 보다는 금융업무지식을 쌓을수 있으며,고용의 안정성 및 삶과 일의 균형을 맞출수 있는여지가 개인에게 어느정도 주어지는 편입니다.
","
안정운용이 핵심이므로 개인의 도전적인 업무는 거의 없거나받아들여지지 않는 편입니다. 업무 분위기 또한 보수적이며,업무나 사업의 종류가 정체되어 있는 편입니다.
","
개인의 적성을 개발하기위한 커리큘럼이 맞춤형이 아닌집합교육형식이며 교육은 교육시간을 채우는 기능으로서 끝나게 되며,체계적인 직원의 능력개발이 관리되지 않는 것 같습니다.
", 4 
코스콤,width:80%;,IT/인터넷,전직원,2014. 11. 17,"
BEST
      ""좋은 직장은 분명합니다.""
    ","
복지 및 급여에서 불만을 갖는 사람은 없을 껍니다.
","
승급이 쉽지 않아요 좋은 직장이다보니 퇴사하는 사람이 없어서..
","
솔선수범합시다.
", 4 
코스콤,width:60%;,경영/기획/컨설팅,현직원,2014. 11. 12,"
BEST
      ""좋은 회사는 아니지만 좋은 직장인 것 같음""
    ","
급여 수준, 저녁이 있는 삶을 누릴 수 있음
","
비효율적 프로세스. 경영진과 직원들간 생각 차이가 큼. 열심히 일하지 않거나 성과가 나지 않는 사람도 뒤섞여 있음.
","
효율적 업무처리가 가능한 시스템을 갖추었으면. 인사에 직원 의견 반영이 제대로 되었으면
", 1 
코스콤,width:40%;,IT/인터넷,현직원,2014. 11. 03,"
BEST
      ""충분한 급여와 안정적인 직장을 원한다면 추천. 좋은 사내문화나 체계적인 시스템을 원한다면 다른 기업으로. 여긴 IT 회사라 기 보다는 증권업무가 중요한 회사라서 굳이 전산전공이 아니더라도 일할 수 있음.""
    ","
안정적인 직장, 금융권 기업이라는 자부심.
","
주먹구구식 일처리, 비합리적인 시스템, 정부정책에 따라 시시때때로 변하는 회사정책, 도전의식 결여.
","
체계적인 업무처리 시스템을 갖춰 나가고 IT 회사인 만큼 IT 기술에 많은 투자를 했으면 좋겠다.
", 3 
코스콤,width:80%;,IT/인터넷,전직원,2014. 10. 21,"
BEST
      ""좋은회사인건 맞음""
    ","
IT를 하는 사람이 갈 수 있는 국내 회사들 중 최고
","
인사적체가 매우심해 차장급도 코딩하는건 거의 당연
","
음..
", 1 
코스콤,width:80%;,IT/인터넷,현직원,2014. 05. 25,"
BEST
      ""단순히 돈 많이 주고 편하다는 근거없는 소문때문에 지원하시려는 거라면 다른 곳을 알아보시기 바랍니다.""
    ","
-전산을 평생 업으로 삼을 때, 전산화를 하는 분야가 어떤 곳이냐는 것입니다. 그 부분에 있어서 코스콤은 증권시장을 개발하는 회사로, 증권시장업무가 어떻게 전산화되는지 직접 확인할 수 있는 국내유일회사입니다. 즉, 희소성있는 커리어패스를 가질 수 있습니다. 혹시라도 '국내유일'이 깨지게 된다면, 향후 이 회사에서 쌓을 수 있는 커리어의 가치는 지금보다 높아지겠죠.-팀이나 부서마다 다르지만, 대체로 가족적인 분위기를 가지고 있습니다.
","
-증권시장과 전산지식을 모두 갖추신 엄청 뛰어난 분들도 많이 계시지만, 반대로 개발을 많이 해보지 않고 관리직으로 올라가신 분들도 많습니다. 이런 분들은 전산적 마인드없이 그냥 시키면 다 되는 줄 아십니다. -매너리즘에 빠지기 쉽습니다. 증권시장업무라는 것이 어느정도 업무적지식으로도 전문성이 요구되다보니 넓은 영역보다는 개개인에게 좁고 깊은 지식이 요구됩니다. 본인 외 타인이 하기는 어려운 좁은 영역의 일을 오래하다보니 매너리즘에 빠지게 됩니다.
","
-합리적인 인사가 이루어 졌으면 좋겠습니다.-일을 하는데 중요한 건 적성이나 경력도 중요하지만 '동기' 또한 그 못지 않게 중요하다고 생각합니다. 하고 싶은 일이 명확히 없는 직원에게도 목표를 심어줄 수 있는 프로그램과 인사정책을 잘 수립해주세요. 그리고 하고 싶은 일이 분명히 존재하는 직원에게는 그 기회를 많이 열어주셨으면 좋겠습니다.
", 15 
코스콤,width:80%;,IT/인터넷,전직원,2014. 05. 17,"
BEST
      ""국내에서 갈 수 있는 IT기업 중 가장 최상위에 있다고 봐도 무방한 공공기관""
    ","
1억에 달하는 평균연봉,여의도 근무, 높은 복지
","
인사적체가 심한 편이며, 신입사원을 거의 뽑지않은지 오래되어 연령이 높음
","
방만경영은 국민의 한사람으로써 해결해야할 문제인듯
", 2 
코스콤,width:100%;,IT/인터넷,현직원,2014. 04. 18,"
BEST
      ""Balance""
    ","
워크 앤 라이프 밸런스에요. 무엇보다 IT로 사업을 하기에 IT를 하는 사람에겐 대우가 좋음
","
평균연령이 높음, 그말은 보수적인 경향임. 팀마다 분위기가 다르지만 취중코딩을 할때가 있음
","
좀 더 다이내믹한 사업 아이템을 신속히 결정했으면 좋겠음.
", 1 
버즈니,width:100%;,IT/인터넷,현직원,2018. 04. 04,"
BEST
      ""자율과 책임이 공존하며, 노력한 만큼 인정받을 수 있는 기회가 많은 곳.""
    ","
자율적인 분위기와 젊은 분위기. 소소하게 쏠쏠한 복지. 더욱 좋아지는중!텃세 없는 좋은 구성원들.서로에게 도움이 되고자하는 분위기. role-driven을 통한 자율적인 업무 환경. 문제점을 개선하고자 노력하는 경영파트와 임원진.쓸데없는 꼰대질 등으로 인한 스트레스가 없다.본인이 의지만 있다면 새로운것에 도전하고 경험할 수 있는 기회가 많다.
","
아직 체계가 좀 부족하다. 그래서 구성원들이 노력하는 중이다.개발 중심의 분위기가 강하며, 비슷한 맥락으로 불필요한 눈치를 보는 경우도 가끔 있는 것 같다. 이 또한 개선하고자 회사 문화 담당자와 구성원들이 노력하는중.
","
리소스 관리에 많은 신경을 써주셨으면 합니다. 프로젝트를 추진할 때 불필요한 눈치를 보게 되는 것 같아요. 자율 출퇴근제 조건(일 6h근무)이 완화되었으면 좋겠어요. 지금처럼 계속 만족하며 다닐 수 있기를 바랄께요♥
", 9 
버즈니,width:100%;,IT/인터넷,현직원,2018. 02. 21,"
BEST
      ""개발문화나 기업문화를 잡아가는 중이라 정신없지만유연한 근무환경이라 자율적이고 개인이 성장하기 좋은 환경이다.이런 환경을 찾는 사람이라면 만족하며 다닐듯""
    ","
자율근무제가 시작되고나서 시간활용을 유연하게 하고 자기 시간을 자유롭게 쓸 수 있어서 좋다스타트업에는 보통 잘 없는 복지와 평가제도가 신선하다있는 복지는 제한없이 자유롭고 눈치안보고 다 누릴 수 있다
","
유연한 것은 좋은데 변화가 너무 많아서 적응이 힘들 수도...
","
지금처럼만 한결같고 들으려고 하고 배우려는 자세를 유지한다면 더 성장할 것 같습니다
", 5 
버즈니,width:80%;,IT/인터넷,전직원,2017. 08. 03,"
BEST
      ""탄력근무제가 확실히 실행되고 있는곳! 수평적인 문화 서로 존중해주려고 노력합니다다만 회사이기때문에 100퍼센트 수평적인 문화를 지향하다보면 질서가 흐트러질 수 있어 피해가 가지 않는 선에서 스스로 조심해야합니다""
    ","
한 층을 직원들 휴식처로 쓴다는 점 연차를 눈치보지 않고 쓴다복지가 점점 더 좋아지고 있는 추세 자신의 능력에 따라 성장여부가 갈릴 수 있으나 경력직들에게는 더할나위 없이 좋은 환경
","
다른 회사에 비해 큰 단점이 드러나지 않은 기업이지만, 상급자의 의견이 더 강력하게 피력됨일 하는 사람 일 안하는 사람이 구분됨사내 정치가 곳곳에 숨겨져서 안타깝다
","
IT회사라 개발자들에 대한 우대에 발맞춰 그에 따른 비개발직군 또한 신경써주길 바람체계적인 커뮤니케이션 시스템을 자리잡는다면 더 높게 성장할 수 있을거라 생각합니다
", 5 
버즈니,width:80%;,영업/제휴,현직원,2015. 11. 10,"
BEST
      ""자신의 일을 자율적으로 잘 찾아서 하는 3~4년차 이상급에게는 최고의 회사이나, 스스로 무엇인가를 찾아서 하는 것에 익숙지 않거나 팀 시너지 문화에 너무 익숙한 사람이라면 조금 힘들 수도.""
    ","
연차 내는 데 눈치 안 봐도 됨.(+반차도 마찬가지. 단, 업무에 지장이 있으면 안 됨.) 경영진들은 직원을 착취의 대상으로 보지 않고, 좋은 걸 함께 나누는 대상이며 함께 오래 갈 파트너라는 생각을 가지고 있어서 충분히 존중받는 느낌. 자율성이 갖춰져 있는 사람이라면 성장기회가 큼.
","
기업이 아무리 (상대적으로)수평이라고 해도 사람간의 예의는 필요한데 가끔 그런 게 부족해보일 때가 있음. 지금까지 경력직 위주로 채용을 해서 그런지 모르겠지만, 누군가를 케어해가며 키워내는 것에는 익숙하지 않은 듯한 기업문화. 그래서 좋은 사수가 있는 경우가 아니라면 신입이 체계성을 가지고 성장하기엔 쉽지 않음.
","
합리적이고 체계적인 시스템을 갖춰주셨으면. 이 부분을 고민하고 적용한다면 더 빠르게 성장할 수 있을 것 같습니다.
", 20 
버즈니,width:100%;,IT/인터넷,현직원,2015. 03. 25,"
BEST
      ""벤처중에서 잘 나가는 회사로 자체 서비스를 잘 운영하고있고 수익구조도 탄탄하며 복지와 문화부분은 너무 좋아요""
    ","
기술기반의 회사로 경영진이 개발출신이며 기술을 인정받아 투자도 많이 받음
","
성장중의 벤처로 조직구성이 말랑하고 위계질서가 거의 없음
","
문화와 복지를 지속적으로 발전시켜주세요
", 5 
버즈니,width:80%;,IT/인터넷,전직원,2020. 07. 03,"
BEST
      ""쉬엄쉬엄 다니기 좋은 회사. 편히 다닐 수 있어서 만족했었다.""
    ","
전투적인 분위기가 아니고, 약간 느긋하고 여유롭게 다닐 수 있는 회사라서 업무에 지칠 일은 없다. 투자금 수혈받아서 근근히 먹고 사는 곳은 아니기 때문에 스트레스를 받지 않는 편.
","
너무 느긋하다보니 루즈해지기 쉽고, 스스로 신경쓰지 않으면 업계에서도 도태될 것이 약간 걱정되었다. 그래도 ai나 머신러닝 신기술 계속 리서치를 하고 있는 곳이라, 생각만큼 그렇게 쉽게 도태되는건 아니고, 결국 자기할 탓
","
다른 사업 아이템을 개발해서 홈쇼핑 모아처럼 발전시키는 것이 프로덕트 하나일 때보다 안정적이고 좋을 거 같습니다
", 1 
버즈니,width:80%;,IT/인터넷,현직원,2020. 07. 01,"
BEST
      ""본인의 노력에 따라 좋을수도 있고 나쁠수도 있다.본인이 열심히 하지 않는다면 나락으로 떨어질 수 있다.""
    ","
본인이 말을 할 수 있는 기회가 많다. 기업내 문화도 이만하면 매우 좋은편이고 본인이 열심히 한대로 얻을 수 있고 개발할 수 있다.
","
본인이 스스로 노력을 하지 않는다면 그만큼 성과에서도 뒤떨어질 것이고 생활하는데 불편함이 있을 것이다.
","
앞으로도 직원들의 말에 귀 기울여 주시면 좋겠습니다.
", 0 
버즈니,width:80%;,IT/인터넷,현직원,2020. 03. 27,"
BEST
      ""구성원의 성장을 중시하는 기업. 스타트업에서 안정적인 수입원을 생성하고 중견기업으로 넘어가는 형태의 기업""
    ","
워라벨이 좋고 복지도 스타트업 치고 좋은편상명 하복 시스템이 아닌 구성원이 주도적으로 일을 해결해 나가도록 돕는 구조최근 성과 측정을 명확히 하기 위한 시스템이 도입되는 중
","
시니어 엔지니어의 수가 적음때때로 업무와 상관없는 이해관계에 의해 업무에 차질이 생길때가 있음
","
시니어 엔지니어 채용을 많이 했으면 좋겠음
", 2 
버즈니,width:80%;,IT/인터넷,현직원,2020. 02. 14,"
BEST
      ""급격한 환경 변화와 이에따른 책임을 가지고 싶다면 강추""
    ","
직원들의 의견에 적극적으로 반응한다. 건의 사항이나 아이디어가 있다면 해당 사항을 밀어 붙이는 것을 추천한다
","
모든것이 두리뭉술 할 때가 있다. 정책 등의 사업의 기반이 되는 부분들이 문서화 되어 있지 않을때가 많은데, 이를 연구하고, 물어보고 작성해야 하는 경우가 많다
","
빠른 의사결정이 필요하다. 빠르게 변하는 환경에서 그만큼의 의사결정 속도 및 과감함 결정이 따라오지 못하는 것을 느낀다
", 1 
버즈니,width:40%;,IT/인터넷,현직원,2020. 01. 17,"
BEST
      ""연봉, 복지가 아무리 좋아도 동료가 별로면 회사에 정이 얼마나 떨어지는가를 알게 해주는 회사.소수가 부족한 실력을 정치로 숨기며 다수의 사람의 마음을 돌리는 회사. 개발자가 인사, 서비스에 대부분의 권한을 가지고 있고 그 외에 직군은 서포트만을 위해 존재하는 회사.""
    ","
주 40시간 일 6시간 선택적 자율출근제, 연차는 아침에 써도 되고 워라밸은 확실히 좋은 편에 속함. 팀운이 좋은 경우 실력 향상과 본인의 능력을 마음껏 펼칠 수 있음.
","
면접 단계부터 본인의 사람을 넣어 자기 말을 잘 듣는 사람만 뽑겠다는 의지를 명확히 드러내는 저 수준의 정치, 사내 문화를 가지고 있음. 실력이 아니라 팀 간의 이간질, 험담이 본인의 입지를 굳히는데 더 중요한 회사. 개발자가 서비스에 대부분의 결정 권한을 가짐. 개발자가 아니면 본인의 일이 재미 없어지는 기적을 맛볼 수 있음.경영진이 다른 포지션 경영진의 험담을 하고 다님.
","
직원들의 피드백에 귀 기울여 주세요. 판단이 안될 땐 사람들에게 의견을 구하세요. 친한 몇 명 말고. 본인과 친하다고 실력에 대한 검증 없이 믿음을 주고 권한을 주지 마세요. 잘못된 선택은 인정하고 늦지 않게 고쳐주세요. 기다려달라, 아직 과도기라는 말에 지칩니다.
", 11 
버즈니,width:80%;,IT/인터넷,현직원,2019. 10. 13,"
BEST
      ""성장하고자한다면 충분히 성장할 수 있지만, 도태되고자한다면 또한 충분히 도태될수 있다.""
    ","
신기술의 도입등에 대해 검증만되어있다면 관대한편이라는 생각이든다.
","
일하는사람만 일하고 일하지 않는 사람은 일을 하지 않는것 같다. 하지만 이것에 대한 보상 체계가 굉장히 미흡하다
","
직원간 분쟁해결과, 로드맵에 대한 적극적 공유 부탁드립니다.
", 4 
버즈니,width:100%;,IT/인터넷,현직원,2019. 10. 09,"
BEST
      ""개발자에게 좋은 대우를 해주는 회사입니다.  워라벨을 지키며 일 할 수 있는 분위기가 조성되어있습니다.""
    ","
자신이 어느정도 일에 대한 열정이 있다면 충분히 배우고 성장할수 있는 회사입니다.
","
팀별로 분위기가 좀 달라요. 성향이 맞지않다면 힘들수도있을듯.일을 안 하려면 안 할 수 있어요. 상벌에 대한 규정이 부족해요
","
어느정도 총대를 매고 결정하는 모습을 보여주면 좋겠어요. 지지부진하게 끌리는 모습을 보면서 사기가 떨어진 경험이 여러번 있었습니다.상벌에 대한 고민을 좀더 해주시면 좋겠어요~
", 0 
버즈니,width:80%;,IT/인터넷,전직원,2019. 08. 21,"
BEST
      ""기회라는 이름하에 직군 및 업무가 바뀌고모든 주먹구구식으로 회사운영이 되는 집단""
    ","
모든 강요가없고 꿀빠는 분위기점심비 지원자기계발비 지원 해외 여행도지원된다자율출근제 40시간만 일하면된다자유로운 휴가 내고싶을때 내면 된다
","
일이안된다 일을 전문성있이 제대로 할줄아는 사람이 없다업무구분이 모호하다 사장이 하고싶은거 다함대표들 사이에 의견충돌로 피해는 실무진이 다봄시니어가 없어서 이끌어주는사람없다체계없이 일하는 분위기지루
","
홈쇼핑 생태계? 전략도 계획도 없는 뜬구름 잡는말하지 말고고객유치, 순주문고객수에 신경쓰세요데이터 중요하다고만 하지말고전문적인 데이터분석가 성장에 힘쓰십시오
", 4 
버즈니,width:20%;,IT/인터넷,전직원,2019. 07. 12,"
BEST
      ""전문연구요원만 좋다. 전문연구요원이면 꿀빨면서 복무 가능. 별점 1개도 아까운 회사.""
    ","
편하다. 임원들이 직원눈치를 좀 본다. 파격적인 전직원 연봉인상...
","
회사에 유배지같은 곳이 있다. 일못하고 일안하는 사람들 모아놓고 소일거리시킨다. 인턴이 해도 될 일...하하
","
복지 좋다고 인재가 모여드는게 아니다..언제 정신차릴까?
", 7 
버즈니,width:80%;,IT/인터넷,현직원,2019. 06. 29,"
BEST
      ""개발자들에게 있어서는 정말 신의 직장 중 하나.""
    ","
복지가 정말 빵빵함. 연차에 눈치볼 필요 없고, 수평적인 커뮤니케이션을 지향하고 그만큼 잘 시행되고 있음. 근무시간이 주 단위로 정해져있어 출퇴근 시간이 굉장히 유동적임. 사내 문화는 어디에 내놓아도 꿇리지 않을 정도. 회사의 방향성 공유가 굉장히 투명함.
","
인수인계가 체계화되지 않아 불편할 수 있음. 업무분위기는 팀바이팀의 성향이 강함. 경영진의 머릿속에 있는 답이 확고함.
","
직원들을 위하는 점은 알겠으나, 회사의 방향성에 있어서도 조금 더 직원들에게 귀기울여 주셨으면.
", 1 
버즈니,width:60%;,IT/인터넷,전직원,2019. 05. 28,"
BEST
      ""좋은 뜻으로나 나쁜 뜻으로나 전형적인 스타트업-중견기업 사이의 분위기. 자유롭게 의견을 개진하라고 독려하지만 실제로는 대부분의 경우 경영진 뜻대로 처리됨. 무능하더라도 경영진과 친하다면 큰 권한을 위임 받을 수 있음.""
    ","
적어도 표면상으로는 자유롭고 수평적이며, 복지 시스템도 일반적인 스타트업 표준에 근접함.
","
경영진이 직원들 그릇을 못따라가서 인재들이 계속 유출됨. 아직도 창업주들이 코드에 직접 관여함. 경영진과의 친분이 회사에서 권한을 얼마나 위임받을 수 있는가에 직결됨. 실력보다는 정치력이 중요한 곳.
","
실력있는 사람들 붙잡고, 실력없는 사람들은 해고하세요. 물론 그러려면 실력을 제대로 가늠할 줄 아는 눈을 먼저 키워야겠지만요.
", 9 
버즈니,width:60%;,경영/기획/컨설팅,전직원,2019. 05. 15,"
BEST
      ""일반적으로 기대하는 회사의 분위기와는 전혀 다름. 자유롭고 수평적인 기업문화는 국내 최고 수준이나, 딱히 일이 돌아가기는 힘든 분위기""
    ","
연차를 눈치 안 보고 쓸 수 있음. 일을 주도적으로 할 수 있음. 출퇴근시간을 자유롭게 활용할 수 있음. 야근이나 술자리 강요 없음. 그 외 복지는 점점 더 좋아질 것으로 기대됨
","
히스토리가 잘 정리되어있지 않아 처음 일을 접할 때 적응하기 어려움. 기존 구성원과 원만한 관계를 맺지 않고서는 일하기 힘든 분위기.
","
진행되고있는 사업에 대한 진행 정도와 목표, 성과에 대해 보다 투명하게 공개하고 개별 목표를 구체적으로 설정해 일에 대한 보람을 느낄 수 있게 해주었으면 합니다
", 7 
버즈니,width:20%;,IT/인터넷,현직원,2019. 04. 03,"
BEST
      ""일이 돌아가지를 않아서 못함ㅋㅋㅋ 이게 회사야 동아리야 놀러왔어???""
    ","
복지 하나는 좋은데 ㅋㅋ 사람들 안나가게 하려고 좋은 것
","
회사 다니면서 뭐 하는 게 없으니 시간만 때우고 ㅋㅋㅋㅋ뭐하는거야 진짜 5점 준애들 뭐냐 ... 양심잇냐 ㅋㅋ
","
캐시카우 하나로 쭉 먹고 살 생각인가?? 딴건 안해?? 그럼 있는거나 잘하던가
", 28 
버즈니,width:100%;,IT/인터넷,전직원,2019. 03. 30,"
BEST
      ""조직이 수평적이며, 직원 복지에 대한 노력을 많이 한다.""
    ","
수평적인 조직 문화. 비슷한 규모대비 높은 연봉, 괜찮은 복지. 자유로운 연차사용. 제한적이지만 자유로운 출퇴근 제도. 개인 성장에 대한 회사의 지원.
","
아직 업무 프로세스가 아직 미흡하다. 앞으로의 비전이 부족하다. 일부 개발 직군을 제외하고는 스스로 발전하지않는다면 성장하기 어렵다.
","
복지에 신경쓰려는 노력, 회사 비전을 찾으려는 노력은 좋습니다. 실제 성과로 이뤄질 수 있도록 잘 이끌어주세요.
", 2 
버즈니,width:20%;,IT/인터넷,전직원,2019. 03. 02,"
BEST
      ""일 안하고 적당히 짱박힐 수 있는 곳. 더이상 발전하기 싫고 놀면서 돈벌고 싶을 때 가면 좋지만 그게 아니라면 무덤같은 곳.""
    ","
1개 층을 휴게, 복지공간으로 이용합니다.연차 사용이 자유로운 편입니다.
","
일 하는 사람 몇명이 다수를 먹여살리는 곳.일 하는 몇명도 제대로 일 하는 게 아닙니다. 개발자의 무덤이라고 표현하는 것이 딱 맞습니다.사실 개발자 뿐 만 아니라 다른 직군들도 발전 하기 어려운 회사예요.발전을 원하거든 다른 곳을 가세요.몇몇 좋아보이는 리뷰... 홍보팀 직원 아닌가 싶네요.실제 분위기가 저렇게 좋지는 않은데.
","
경영진 모두 첫회사여서 아주 엉망인데그럴바에야 전문 경영인을 세우세요.
", 23 
